🪃,boomerang,australian,hunting,,,,,,,,,,,,,,,,
🏹,bow and arrow,cupid,archery,,,,,,,,,,,,,,,,
🛡,shield,protection,battle,defence,security,threatened,,,,,,,,,,,,,
🪚,carpentry saw,fixing,building,,,,,,,,,,,,,,,,
🔧,wrench,working,large ego,change,,,,,,,,,,,,,,,
🪛,screwdriver,rage,building,mechanic,construction,,,,,,,,,,,,,,
🔩,nut and bolt,building,weightlifting,together,,,,,,,,,,,,,,,
⚙,gear,grinding,hard work,building,thinking,,,,,,,,,,,,,,
🗜,clamp,pressure,secure,,,,,,,,,,,,,,,,
⚖,balance scale,balance,law,weight,justice ,legal,judge,,,,,,,,,,,,
🦯,white cane,visually impaired,blind,impaired,,,,,,,,,,,,,,,
🔗,link,connections,,,,,,,,,,,,,,,,,
⛓,chains,driving,connections,,,,,,,,,,,,,,,,
🪝,hook,escape,warn,fishing,,,,,,,,,,,,,,,
🧰,toolbox,toolkits,building,,,,,,,,,,,,,,,,
🧲,magnet,attraction,science,repulsion,,,,,,,,,,,,,,,
🪜,ladder,,,,,,,,,,,,,,,,,,
⚗,alembic,mysterious,chemistry,magic,experiments,bong,drugs,,,,,,,,,,,,
🧪,test tube,chemistry,student,experimenting,scientist,potions,,,,,,,,,,,,,
🧫,petri dish,biology,microbe,germs,experimenting,science,,,,,,,,,,,,,
🧬,dna,biology,genetics,life,evolution,,,,,,,,,,,,,,
🔬,microscope,inspection,magnify,research,science,,,,,,,,,,,,,,
🔭,telescope,astronomy,outer space,spy,viewing,science,,,,,,,,,,,,,
📡,satellite antenna,signals,transmission,internet,capturing,,,,,,,,,,,,,,
💉,syringe,drugs,tattoos,blood test,vaccination,fear,,,,,,,,,,,,,
🩸,drop of blood,injury,blood donation,menstruation,,,,,,,,,,,,,,,
💊,pill,health,drugs,medicine,wild party,fun,,,,,,,,,,,,,
🩹,adhesive bandage,plaster,healing,care,hurt,insult,calm down,,,,,,,,,,,,
🩺,stethoscope,doctor,health,listening,,,,,,,,,,,,,,,
🚪,door,opportunity,leaving,,,,,,,,,,,,,,,,
🛗,elevator,,,,,,,,,,,,,,,,,,
🪞,mirror,beauty,reflective,,,,,,,,,,,,,,,,
🪟,window,,,,,,,,,,,,,,,,,,
🛏,bed,sleeping,relaxing,,,,,,,,,,,,,,,,
🛋,couch and lamp,resting,comfort,,,,,,,,,,,,,,,,
🪑,chair,rough day,calm down,sit down,,,,,,,,,,,,,,,
🚽,toilet,poop,disgust,trashy ,throw away,,,,,,,,,,,,,,
🪠,plunger,clogged,foul mouth,bringing back ,,,,,,,,,,,,,,,
🚿,shower,clean,,,,,,,,,,,,,,,,,
🛁,bathtub,clean,relax,,,,,,,,,,,,,,,,
🪤,mouse trap,pests,warning,getting rid,,,,,,,,,,,,,,,
🪒,razor,barber,trim,,,,,,,,,,,,,,,,
🧴,lotion bottle,beauty,dry skin,care,sunblock,,,,,,,,,,,,,,
🧷,safety pin,alterations,,,,,,,,,,,,,,,,,
🧹,broom,witches,clean,sweeping,proud,,,,,,,,,,,,,,
🧺,basket,store,carry,,,,,,,,,,,,,,,,
🧻,roll of paper,toilet,busy,sanitation,poop,,,,,,,,,,,,,,
🪣,bucket,carrying,insult,shallow,empty headed,transporting water,,,,,,,,,,,,,
🧼,soap,clean,dirt,covid,slippery,trouble,,,,,,,,,,,,,
🪥,toothbrush,clean,bad breath,dental health,,,,,,,,,,,,,,,
🧽,sponge,clean up,dirt,,,,,,,,,,,,,,,,
🧯,fire extinguisher,safety,fire,,,,,,,,,,,,,,,,
🛒,shopping cart,groceries,,,,,,,,,,,,,,,,,
🚬,cigarette,craving,smoking,,,,,,,,,,,,,,,,
⚰,coffin,soul,death,halloween,horror,,,,,,,,,,,,,,
🪦,headstone,soul,loved,death,warning,,,,,,,,,,,,,,
⚱,funeral urn,death,grief,soul,,,,,,,,,,,,,,,
🗿,moai,easter,silly,stoic,deadpan,traveling,wonder,,,,,,,,,,,,
🪧,placard,political ,protest,passion,fighting against,attention,,,,,,,,,,,,,
🏧,atm sign,withdrawal,money,bank service,,,,,,,,,,,,,,,
🚮,litter in bin sign,throwing away ,,,,,,,,,,,,,,,,,
🚰,potable water,safe,clean,,,,,,,,,,,,,,,,
♿,wheelchair symbol,wheelchair accessible,wheelchair friendly,,,,,,,,,,,,,,,,
🚹,mens room,restroom,bathroom,men only,directions,toilet,,,,,,,,,,,,,
🚺,womens room,restroom,bathroom,women only,directions,toilet,,,,,,,,,,,,,
🚻,restroom,bathroom,gender neutral,direction,guide,toilet,,,,,,,,,,,,,
🚼,baby symbol,baby safe zone,,,,,,,,,,,,,,,,,
🚾,water closet,toilet,restroom,bathroom,europe,,,,,,,,,,,,,,
🛂,passport control,airport representatives,documents,,,,,,,,,,,,,,,,
🛃,customs,inspected ,airport official,luggage,,,,,,,,,,,,,,,
🛄,baggage claim,airport,luggage,arrival,,,,,,,,,,,,,,,
🛅,left luggage,luggage storage,safe,,,,,,,,,,,,,,,,
⚠,warning,exclamation mark,warn,alert,anger,be careful,danger,,,,,,,,,,,,
🚸,children crossing,cautious,warning,,,,,,,,,,,,,,,,
⛔,no entry,prohibited,stop,,,,,,,,,,,,,,,,
🚫,prohibited,,,,,,,,,,,,,,,,,,
🚳,no bicycles,prohibited,,,,,,,,,,,,,,,,,
🚭,no smoking,prohibited,,,,,,,,,,,,,,,,,
🚯,no littering,prohibited,rash,,,,,,,,,,,,,,,,
🚱,non potable water,not safe,,,,,,,,,,,,,,,,,
🚷,no pedestrians,prohibited,safety,,,,,,,,,,,,,,,,
📵,no mobile phones,prohibited,quiet,,,,,,,,,,,,,,,,
🔞,no one under eighteen,prohibited,illicit content,porn,,,,,,,,,,,,,,,
☢,radioactive,anger,dangerous,be careful,warning,,,,,,,,,,,,,,
☣,biohazard,anger,dangerous,be careful,warning,hazardous,,,,,,,,,,,,,
⬆,up arrow,pointing,north,attention,look,rise,above,improvement,one direction,,,,,,,,,,
↗,up right arrow,traveling,north east,attraction,directions,attention,,,,,,,,,,,,,
➡,right arrow,pointing,east,directions,look,attention,,,,,,,,,,,,,
↘,down right arrow,traveling,south east,attraction,directions,attention,,,,,,,,,,,,,
⬇,down arrow,pointing,directions,south,look,attention,,,,,,,,,,,,,
↙,down left arrow,traveling,south west,attraction,directions,attention,,,,,,,,,,,,,
⬅,left arrow,pointing,directions,backing out,leaving,west,look,attention,,,,,,,,,,,
↖,up left arrow,traveling,directions,attraction,north west,attention,,,,,,,,,,,,,
↕,up down arrow,straight line,y axis,horizontal,maths,,,,,,,,,,,,,,
↔,left right arrow,vertical,x axis,maths,straight line,,,,,,,,,,,,,,
↩,right arrow curving left,hook,fix something,turn around,mistake,delete,,,,,,,,,,,,,
↪,left arrow curving right,hook,turn,flirting,meeting up,behind,,,,,,,,,,,,,
⤴,right arrow curving up,pointing up,warn,road change,upwards,turn up,looking up,upward climb,bright side,positive day,,,,,,,,,
⤵,right arrow curving down,pointing down,road change,warn,downhill,turn downwards,bad day,,,,,,,,,,,,
🔃,clockwise vertical arrows,flow,,,,,,,,,,,,,,,,,
🔄,counter clockwise arrows button,refreshing,beginning again,repetition,recycling,sustainability,responsible attitude,,,,,,,,,,,,
🔙,back arrow,editing,fix something,work assignment,,,,,,,,,,,,,,,
🔚,end arrow,stop,,,,,,,,,,,,,,,,,
🔛,on arrow,turn on,move on,,,,,,,,,,,,,,,,
🔜,soon arrow,quickly,expected,,,,,,,,,,,,,,,,
🔝,top arrow,pointing up,compliment,,,,,,,,,,,,,,,,
🛐,place of worship,praying,church,mosque,synagogue,religion,place of worship,,,,,,,,,,,,
⚛,atom symbol,scientist,american atheists,,,,,,,,,,,,,,,,
🕉,om,calm,peace,peace of mind,calm down,hinduism,buddhism,sikhism,jainism,religion,,,,,,,,,
✡,star of david,pride,judaism,religion,,,,,,,,,,,,,,,
☸,wheel of dharma,peace of mind,ship,buddhist,path,,,,,,,,,,,,,,
☯,yin yang,peace,tough situations,teamwork,complimentary ,chinese philosophy,contrary forces ,,,,,,,,,,,,
✝,latin cross,protection,christian,,,,,,,,,,,,,,,,
☦,orthodox cross,church,russia,christian,religion,,,,,,,,,,,,,,
☪,star and crescent,crescent moon,islam,,,,,,,,,,,,,,,,
☮,peace symbol,peace,calm,sixtys,hippie,goodbye,,,,,,,,,,,,,
🕎,menorah,candles,each night of hanukkah,traditions,lighting a candle,,,,,,,,,,,,,,
🔯,dotted six pointed star,modern,judaism,pride,,,,,,,,,,,,,,,
♈,aries,zodiac sign,personality,birthday,april,ewe,,,,,,,,,,,,,
♉,taurus,zodiac sign,personality,birthday,may,bull,committed,honest,,,,,,,,,,,
♊,gemini,zodiac sign,personality,birthday,june,roman numeral,two,power,talkative,creative,outgoing,,,,,,,,
♋,cancer,zodiac sign,personality,birthday,july,sixty nine,sensitive,romantic,,,,,,,,,,,
♌,leo,zodiac sign,personality,birthday,august,proud,noble,,,,,,,,,,,,
♍,virgo,zodiac sign,personality,birthday,september,shy,organised,,,,,,,,,,,,
♎,libra,zodiac sign,personality,birthday,october,,,,,,,,,,,,,,
♏,scorpio,zodiac sign,personality,birthday,november,dominant,energetic,,,,,,,,,,,,
♐,sagittarius,zodiac sign,personality,birthday,december,open minded,persistent,,,,,,,,,,,,
♑,capricorn,zodiac sign,personality,birthday,january,hardworking,stubborn,,,,,,,,,,,,
♒,aquarius,zodiac sign,personality,birthday,february,,,,,,,,,,,,,,
♓,pisces,zodiac sign,personality,birthday,march,creativity,otherworldliness,,,,,,,,,,,,
⛎,ophiuchus,constellation,celestial equator,serpens,stars,zodiac sign,,,,,,,,,,,,,
🔀,shuffle tracks button,playlist,music,random order,listening,,,,,,,,,,,,,,
🔁,repeat button,music,reposting,twitter,social media,listening,forever,,,,,,,,,,,,
🔂,repeat single button,playlist,music,one track,favourite songs,listening,forever,,,,,,,,,,,,
▶,play button,begin,film,,,,,,,,,,,,,,,,
⏩,fast forward button,skip ahead,hurry along,,,,,,,,,,,,,,,,
⏭,next track button,skip to the next track,looking for that perfect track,,,,,,,,,,,,,,,,
⏯,play or pause button,stop and start,playlist,music,listening,,,,,,,,,,,,,,
◀,reverse button,play backwards,confused,need an explanation,rewind,,,,,,,,,,,,,,
⏪,fast reverse button,go back,,,,,,,,,,,,,,,,,
⏮,last track button,annoying,favourite song,play over and over,same song,,,,,,,,,,,,,,
🔼,upwards button,raise the volume,look up,,,,,,,,,,,,,,,,
⏫,fast up button,high pitch,playlist,music,listening,tampering with music sounds,hurry up,speed,,,,,,,,,,,
🔽,downwards button,lower the volume,watching,,,,,,,,,,,,,,,,
⏬,fast down button,halloween,spooky,distort sound,deeper voice,,,,,,,,,,,,,,
⏸,pause button,watching,stop,postpone,,,,,,,,,,,,,,,
⏹,stop button,stop,quiet,bored ,listening,watching,,,,,,,,,,,,,
⏺,record button,not to disturb,creating,singing,,,,,,,,,,,,,,,
⏏,eject button,getting out of a sticky situation,escaping,safely remove,leaving,,,,,,,,,,,,,,
🎦,cinema,film projector,movie theatre,,,,,,,,,,,,,,,,
🔅,dim button,dim brightness,,,,,,,,,,,,,,,,,
🔆,bright button,brighten,,,,,,,,,,,,,,,,,
📶,antenna bars,strength,lose signal,cell service,anticipating,signal bar,,,,,,,,,,,,,
📳,vibration mode,silent,mobile phone,,,,,,,,,,,,,,,,
📴,mobile phone off,silent,avoid temptation,pay attention,too busy,,,,,,,,,,,,,,
♀,female sign,toilet,gender,,,,,,,,,,,,,,,,
♂,male sign,toilet,gender,,,,,,,,,,,,,,,,
⚧,transgender symbol,proud,gender,comfortable,,,,,,,,,,,,,,,
✖,multiply,maths,,,,,,,,,,,,,,,,,
➕,plus,maths,,,,,,,,,,,,,,,,,
➖,minus,maths,,,,,,,,,,,,,,,,,
➗,divide,maths,,,,,,,,,,,,,,,,,
♾,infinity,forever,back and forth,limitless,going in circles,never ending,,,,,,,,,,,,,
‼,double exclamation mark,surprise,shock,lost for words,shocking news,extreme,furious,,,,,,,,,,,,
⁉,exclamation question mark,surprise,shock,rhetorical questions,questioning,dramatic,,,,,,,,,,,,,
❓,red question mark,help,not sure,emphasis,confused,,,,,,,,,,,,,,
❔,white question mark,help,not sure,emphasis,confused,,,,,,,,,,,,,,
❕,white exclamation mark,excitement,shock,raised tone,,,,,,,,,,,,,,,
❗,red exclamation mark,excitement,shock,raised tone,,,,,,,,,,,,,,,
〰,wavy dash,asian characters,,,,,,,,,,,,,,,,,
💱,currency exchange,traveling,bank,exchange money,political situation,boast,,,,,,,,,,,,,
💲,heavy dollar sign,cost,owe money,overdue,borrowed,,,,,,,,,,,,,,
⚕,medical symbol,snake,care,medical attention,health,hospital,america,caduceus,medical system,,,,,,,,,,
♻,recycling symbol,save the planet,environment,,,,,,,,,,,,,,,,
⚜,fleur de lis,decorative,gold,noble,louisiana state,coats of arms,,,,,,,,,,,,,
🔱,trident emblem,gods,weapon of poseidon,greek mythology,pitchfork,farming,,,,,,,,,,,,,
📛,name badge,group work,new people,,,,,,,,,,,,,,,,
🔰,japanese symbol for beginner,shoshinsha mark,learner drivers,,,,,,,,,,,,,,,,
⭕,hollow red circle,game,,,,,,,,,,,,,,,,,
✅,check mark button,positive,done,well done,correct,,,,,,,,,,,,,,
☑,check box with check,vote,decision,,,,,,,,,,,,,,,,
✔,check mark,approval,,,,,,,,,,,,,,,,,
❌,cross mark,disapprove,prohibited,unsatisfactory,negative,,,,,,,,,,,,,,
❎,cross mark button,disapprove,prohibited,,,,,,,,,,,,,,,,
➰,curly loop,ribbon,,,,,,,,,,,,,,,,,
➿,double curly loop,telephone,curly loop,free,cool,friend,planning,friends,,,,,,,,,,,
〽,part alternation mark,tradition,traditional,music,dip,singer,beg,,,,,,,,,,,,
✳,eight spoked asterisk,making lists,,,,,,,,,,,,,,,,,
✴,eight pointed star,night,,,,,,,,,,,,,,,,,
❇,sparkle,clean,happiness,,,,,,,,,,,,,,,,
©,copyright,ownership,,,,,,,,,,,,,,,,,
®,registered,ownership,trademarked,,,,,,,,,,,,,,,,
™,trade mark,ownership,,,,,,,,,,,,,,,,,
#️⃣,keycap hash,speaking,automatic,hashtag,hash,call,,,,,,,,,,,,,
*️⃣,keycap asterisk,automatic voice system,phone call,talking,automatic,call,asterisk,annotations,,,,,,,,,,,
0️⃣,keycap 0,automatic phone call,phone call,zero,automatic,zero chance,number,,,,,,,,,,,,
1️⃣,keycap 1,number,one,,,,,,,,,,,,,,,,
2️⃣,keycap 2,number,two,,,,,,,,,,,,,,,,
3️⃣,keycap 3,number,three,,,,,,,,,,,,,,,,
4️⃣,keycap 4,number,four,,,,,,,,,,,,,,,,
5️⃣,keycap 5,number,five,,,,,,,,,,,,,,,,
6️⃣,keycap 6,number,six,,,,,,,,,,,,,,,,
7️⃣,keycap 7,number,seven,,,,,,,,,,,,,,,,
8️⃣,keycap 8,number,eight,,,,,,,,,,,,,,,,
9️⃣,keycap 9,number,nine,,,,,,,,,,,,,,,,
🔟,keycap 10,number,ten,,,,,,,,,,,,,,,,
🔠,input latin uppercase,keyboard,child,education,school,alphabet,,,,,,,,,,,,,
🔡,input latin lowercase,keyboard,child,education,school,grammar,alphabet,,,,,,,,,,,,
🔢,input numbers,keyboard,typing,switching,taxes,ranking,numbering,,,,,,,,,,,,
🔣,input symbols,keyboard,punctuations,,,,,,,,,,,,,,,,
🔤,input latin letters,keyboard,alphabet,child,education,abc,,,,,,,,,,,,,
🅰,a button blood type, test answer,donate blood,grade,,,,,,,,,,,,,,,
🆎,ab button blood type,test answer possibilities,donate blood,,,,,,,,,,,,,,,,
🅱,b button blood type,grade,donate blood,,,,,,,,,,,,,,,,
🆑,cl button,clear,closed,craigslist,chain letter,,,,,,,,,,,,,,
🆒,cool button,interesting,,,,,,,,,,,,,,,,,
🆓,free button,no cost,giving away,,,,,,,,,,,,,,,,
i,information,zoo,lost,confused,theme park,guide,,,,,,,,,,,,,
🆔,id button,identification,required,,,,,,,,,,,,,,,,
m,circled m,train,station,subway,transport,metro,,,,,,,,,,,,,
🆕,new button,boast,selling,brand new,,,,,,,,,,,,,,,
🆖,ng button,bloopers,negative,no good,avoid,,,,,,,,,,,,,,
🅾,o button blood type,universal donor,donate blood,gasp,,,,,,,,,,,,,,,
🆗,ok button,approval,,,,,,,,,,,,,,,,,
🅿,p button,parking zones,,,,,,,,,,,,,,,,,
🆘,sos button,distress,desperate,help,,,,,,,,,,,,,,,
🆙,up button,,,,,,,,,,,,,,,,,,
🆚,vs button,competition,game,boxing,,,,,,,,,,,,,,,
🈁,japanese here button,attract attention,look here,,,,,,,,,,,,,,,,
🈂,japanese service charge button,free,,,,,,,,,,,,,,,,,
🈷,japanese monthly amount button,owe someone money,reminder,,,,,,,,,,,,,,,,
🈶,japanese not free of charge button,warning,,,,,,,,,,,,,,,,,
🈯,japanese reserved button,belongs to someone,,,,,,,,,,,,,,,,,
🉐,japanese bargain button,good deal,discounts,bargain,,,,,,,,,,,,,,,
🈹,japanese discount button,reduction in price,,,,,,,,,,,,,,,,,
🈚,japanese free of charge button,free,,,,,,,,,,,,,,,,,
🈲,japanese prohibited button,strict,stop,private territory,forbidden,,,,,,,,,,,,,,
🉑,japanese acceptable button,okay job,alright,appreciation,,,,,,,,,,,,,,,
🈸,japanese application button,monkey,open jobs,chinese zodiac,,,,,,,,,,,,,,,
🈴,japanese passing grade button,good grade,school,,,,,,,,,,,,,,,,
🈳,japanese vacancy button,space,open jobs,hotel,empty,,,,,,,,,,,,,,
㊗,japanese congratulations button,happiness,congratulations,success,,,,,,,,,,,,,,,
㊙,japanese secret button,keep a secret,,,,,,,,,,,,,,,,,
🈺,japanese open for business button,opened up,,,,,,,,,,,,,,,,,
🈵,japanese no vacancy button,no space,full,,,,,,,,,,,,,,,,
🔴,red circle,colour,warn,stop,recording,,,,,,,,,,,,,,
🟠,orange circle,colour,bright,,,,,,,,,,,,,,,,
🟡,yellow circle,colour,bright,peppy ,sun,,,,,,,,,,,,,,
🟢,green circle,colour,go ahead,green light,,,,,,,,,,,,,,,
🔵,blue circle,colour,mood,,,,,,,,,,,,,,,,
🟣,purple circle,colour,calmness,colour,,,,,,,,,,,,,,,
🟤,brown circle,colour,dirt,gross,poop,dirty,,,,,,,,,,,,,
⚫,black circle,colour,solar eclipse,recording,,,,,,,,,,,,,,,
⚪,white circle,colour,asexuality,genderless,engagement,,,,,,,,,,,,,,
🟥,red square,colour,anger,stop,seeing red,pausing,penalty,,,,,,,,,,,,
🟧,orange  square,colour,,,,,,,,,,,,,,,,,
🟨,yellow square,colour,happy colour,bright colour,,,,,,,,,,,,,,,
🟩,green square,colour,go ahead,green light,vibrant colour,,,,,,,,,,,,,,
🟦,blue square,colour,calming power,blue balls,,,,,,,,,,,,,,,
🟪,purple square,colour,painting,dress colour code,,,,,,,,,,,,,,,
🟫,brown square,colour,gross,dirty,disgusted,muddy outside,warning,,,,,,,,,,,,
⬛,black large square,colour,block something out,,,,,,,,,,,,,,,,
⬜,white large square,colour,clear to pass,ok to proceed,,,,,,,,,,,,,,,
◼,black medium square,playing board,,,,,,,,,,,,,,,,,
◻,white medium square,chessboard,,,,,,,,,,,,,,,,,
◾,black medium small square,exam,,,,,,,,,,,,,,,,,
◽,white medium small square,exam,,,,,,,,,,,,,,,,,
▪,black small square,,,,,,,,,,,,,,,,,,
▫,white small square,thinking about a proper response to give,,,,,,,,,,,,,,,,,
🔶,large orange diamond,jewellery,expensive,ewe,gemstone,,,,,,,,,,,,,,
🔷,large blue diamond,jewellery,expensive,ewe,gemstone,sapphire,,,,,,,,,,,,,
🔸,small orange diamond,jewellery,expensive,ewe,gemstone,,,,,,,,,,,,,,
🔹,small blue diamond,jewellery,expensive,ewe,gemstone,sapphire,,,,,,,,,,,,,
🔺,red triangle pointed up,,,,,,,,,,,,,,,,,,
🔻,red triangle pointed down,,,,,,,,,,,,,,,,,,
💠,diamond with a dot,cute,,,,,,,,,,,,,,,,,
🔘,radio button,,,,,,,,,,,,,,,,,,
🔳,white square button,,,,,,,,,,,,,,,,,,
🔲,black square button,painting,,,,,,,,,,,,,,,,,
🏁,chequered flag,speed,racing,sport cars,new beginning,tense,,,,,,,,,,,,,
🚩,triangular flag,attract attention,important,,,,,,,,,,,,,,,,
🎌,crossed flags,car race,halfway,,,,,,,,,,,,,,,,
🏴,black flag,capitulation,anarchism,revolve,temporary stop,penalties,punk,sorrow,grief,,,,,,,,,,
🏳,white flag,peace,losing side,surrender,defeated,war,giving up,army,,,,,,,,,,,
🏳️‍🌈,rainbow flag,lbgtq+,pride,gay,sexuality,self discovery,support,community,love,,,,,,,,,,
🏳️‍⚧️,transgender flag,lbgtq+,pride,sex change,sexuality,self discovery,support,community,love,,,,,,,,,,
🏴‍☠️,pirate flag,revolt,battles,rebellious spirit,banned,skull and crossbones,,,,,,,,,,,,,
🇦🇨,ascension island,patriotism,allegiance,barren,island,military base,,,,,,,,,,,,,
🇦🇩,andorra,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇦🇪,united arab emirates,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇦🇫,afghanistan,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇦🇬,antigua barbuda,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇦🇮,anguilla,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇦🇱,albania,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇦🇲,armenia,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇦🇴,angola,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇦🇶,antarctica,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇦🇷,argentina,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇦🇸,american samoa,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇦🇹,austria,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇦🇺,australia,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇦🇼,aruba,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇦🇽,aland islands,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇦🇿,azerbaijan,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇧🇦,bosnia herzegovina,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇧🇧,barbados,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇧🇩,bangladesh,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇧🇪,belgium,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇧🇫,burkina faso,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇧🇬,bulgaria,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇧🇭,bahrain,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇧🇮,burundi,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇧🇯,benin,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇧🇱,st barthelemy,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇧🇲,bermuda,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇧🇳,brunei,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇧🇴,bolivia,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇧🇶,caribbean netherlands,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇧🇷,brazil,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇧🇸,bahamas,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇧🇹,bhutan,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇧🇻,bouvet island,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇧🇼,botswana,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇧🇾,belarus,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇧🇿,belize,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇨🇦,canada,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇨🇨,cocos keeling islands,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇨🇩,congo kinshasa,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇨🇫,central african republic,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇨🇬,congo brazzaville,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇨🇭,switzerland,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇨🇮,cote divoire,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇨🇰,cook islands,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇨🇱,chile,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇨🇲,cameroon,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇨🇳,china,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇨🇴,colombia,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇨🇵,clipperton island,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇨🇷,costa rica,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇨🇺,cuba,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇨🇻,cape verde,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇨🇼,curacao,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇨🇽,christmas island,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇨🇾,cyprus,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇨🇿,czechia,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇩🇪,germany,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇩🇬,diego garcia,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇩🇯,djibouti,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇩🇰,denmark,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇩🇲,dominica,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇩🇴,dominican republic,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇩🇿,algeria,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇪🇦,ceuta melilla,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇪🇨,ecuador,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇪🇪,estonia,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇪🇬,egypt,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇪🇭,western sahara,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇪🇷,eritrea,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇪🇸,spain,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇪🇹,ethiopia,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇪🇺,european union,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇫🇮,finland,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇫🇯,fiji,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇫🇰,falkland islands,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇫🇲,micronesia,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇫🇴,faroe islands,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇫🇷,france,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇬🇦,gabon,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇬🇧,united kingdom,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇬🇩,grenada,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇬🇪,georgia,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇬🇫,french guiana,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
🇬🇬,guernsey,patriotism,allegiance,sports team,,,,,,,,,,,,,,,
